timestamp,memory_usage_gb,unit
2024-04-03 14:55:53,7.184,GB
2024-04-03 14:55:54,7.166,GB
2024-04-03 14:55:56,7.16,GB
2024-04-03 14:55:57,7.134,GB
2024-04-03 14:55:58,7.12,GB
2024-04-03 14:56:00,7.114,GB
2024-04-03 14:56:01,7.078,GB
2024-04-03 14:56:02,7.069,GB
2024-04-03 14:56:04,7.06,GB
2024-04-03 14:56:05,7.052,GB
2024-04-03 14:56:07,7.053,GB
2024-04-03 14:56:08,7.08,GB
2024-04-03 14:56:09,7.109,GB
2024-04-03 14:56:11,7.132,GB
2024-04-03 14:56:12,7.159,GB
2024-04-03 14:56:13,7.18,GB
2024-04-03 14:56:15,7.208,GB
2024-04-03 14:56:16,7.266,GB
2024-04-03 14:56:17,7.308,GB
2024-04-03 14:56:19,7.37,GB
2024-04-03 14:56:20,7.436,GB
2024-04-03 14:56:21,7.493,GB
2024-04-03 14:56:23,7.538,GB
2024-04-03 14:56:24,7.603,GB
2024-04-03 14:56:25,7.642,GB
2024-04-03 14:56:27,7.706,GB
2024-04-03 14:56:28,7.751,GB
2024-04-03 14:56:29,7.813,GB
2024-04-03 14:56:31,7.867,GB
2024-04-03 14:56:32,7.954,GB
2024-04-03 14:56:33,8.067,GB
2024-04-03 14:56:35,8.186,GB
2024-04-03 14:56:36,8.304,GB
2024-04-03 14:56:37,8.423,GB
2024-04-03 14:56:39,8.542,GB
2024-04-03 14:56:40,8.652,GB
2024-04-03 14:56:41,8.725,GB
2024-04-03 14:56:43,8.827,GB
2024-04-03 14:56:44,8.936,GB
2024-04-03 14:56:45,9.053,GB
2024-04-03 14:56:47,9.142,GB
2024-04-03 14:56:48,9.237,GB
2024-04-03 14:56:50,9.338,GB
2024-04-03 14:56:51,9.428,GB
2024-04-03 14:56:53,9.502,GB
2024-04-03 14:56:54,9.56,GB
2024-04-03 14:56:56,9.609,GB
2024-04-03 14:56:58,9.665,GB
2024-04-03 14:56:59,9.721,GB
2024-04-03 14:57:01,9.772,GB
2024-04-03 14:57:02,9.797,GB
2024-04-03 14:57:04,9.849,GB
2024-04-03 14:57:05,9.903,GB
2024-04-03 14:57:07,9.952,GB
